source_file,Hospital Centinela,Total de casos,Nº casos positivos,VRS,Ad,Para,Inf A,Inf B,semana,año
SE31_09-08-2022.pdf,Otros R.M**,14,14,0,0,0,14,0,SE31,2022
SE08_26-02-2019.pdf,R.M. Sur Exequiel González C.,14,2,0,0,2,0,0,SE08,2019
SE08_26-02-2019.pdf,R.M. Occidente Félix Bulnes,32,2,0,1,1,0,0,SE08,2019
SE08_26-02-2019.pdf,R.M. Occidente San Juan de Dios,18,2,0,1,0,1,0,SE08,2019
SE08_26-02-2019.pdf,R.M. Suroriente Padre Hurtado,6,0,0,0,0,0,0,SE08,2019
SE08_26-02-2019.pdf,R.M. Oriente Hospital del Tórax,6,1,0,0,0,1,0,SE08,2019
SE08_26-02-2019.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE08,2019
SE08_26-02-2019.pdf,"Santiago, Consultorio Ariztía",1,1,0,1,0,0,0,SE08,2019
SE08_26-02-2019.pdf,Otros R.M**,5,5,0,0,0,5,0,SE08,2019
SE33_24-08-2021.pdf,R.M. Sur Exequiel González C.,40,17,16,0,1,0,0,SE33,2021
SE33_24-08-2021.pdf,R.M. Occidente Félix Bulnes,54,28,27,0,1,0,0,SE33,2021
SE33_24-08-2021.pdf,R.M. Occidente San Juan de Dios,37,7,4,1,2,0,0,SE33,2021
SE33_24-08-2021.pdf,R.M. Suroriente Padre Hurtado,27,13,12,1,0,0,0,SE33,2021
SE33_24-08-2021.pdf,R.M. Oriente Hospital del Tórax,1,0,0,0,0,0,0,SE33,2021
SE33_24-08-2021.pdf,R.M. Oriente Hospital Militar,6,0,0,0,0,0,0,SE33,2021
SE20_19-05-2020.pdf,R.M. Sur Exequiel González C.,6,0,0,0,0,0,0,SE20,2020
SE20_19-05-2020.pdf,R.M. Occidente Félix Bulnes*,0,0,0,0,0,0,0,SE20,2020
SE20_19-05-2020.pdf,R.M. Occidente San Juan de Dios*,0,0,0,0,0,0,0,SE20,2020
SE20_19-05-2020.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE20,2020
SE20_19-05-2020.pdf,R.M. Oriente Hospital del Tórax,46,8,0,0,0,1,0,SE20,2020
SE20_19-05-2020.pdf,"Santiago, Consultorio Ariztía",136,5,0,0,0,0,0,SE20,2020
SE35_03-09-2019.pdf,R.M. Sur Exequiel González C.,89,38,19,5,0,0,3,SE35,2019
SE35_03-09-2019.pdf,R.M. Occidente Félix Bulnes,117,41,23,0,3,0,4,SE35,2019
SE35_03-09-2019.pdf,R.M. Occidente San Juan de Dios,172,42,10,1,0,0,31,SE35,2019
SE35_03-09-2019.pdf,R.M. Suroriente Padre Hurtado,2,2,2,0,0,0,0,SE35,2019
SE35_03-09-2019.pdf,R.M. Oriente Hospital del Tórax,37,4,0,0,1,0,2,SE35,2019
SE35_03-09-2019.pdf,R.M. Oriente Hospital Militar,13,3,0,1,0,0,1,SE35,2019
SE35_03-09-2019.pdf,"Santiago, Consultorio Avendaño",5,4,0,0,0,0,4,SE35,2019
SE35_03-09-2019.pdf,"Santiago, Consultorio Barros Luco",1,1,0,0,0,0,1,SE35,2019
SE35_03-09-2019.pdf,"Santiago, Consultorio Ariztía",6,1,0,0,0,0,1,SE35,2019
SE35_03-09-2019.pdf,Otros R.M**,10,10,0,0,0,2,8,SE35,2019
SE07_18-02-2020.pdf,R.M. Sur Exequiel González C.,6,0,0,0,0,0,0,SE07,2020
SE07_18-02-2020.pdf,R.M. Occidente Félix Bulnes,19,2,1,0,1,0,0,SE07,2020
SE07_18-02-2020.pdf,R.M. Occidente San Juan de Dios,14,2,0,1,1,0,0,SE07,2020
SE07_18-02-2020.pdf,R.M. Suroriente Padre Hurtado,19,3,0,1,1,0,0,SE07,2020
SE07_18-02-2020.pdf,R.M. Oriente Hospital del Tórax,11,0,0,0,0,0,0,SE07,2020
SE07_18-02-2020.pdf,R.M. Oriente Hospital Militar,1,0,0,0,0,0,0,SE07,2020
SE07_18-02-2020.pdf,Otros R.M**,6,6,0,0,0,4,2,SE07,2020
SE04_28-01-2025.pdf,R.M. Sur Exequiel González C.,20,6,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,R.M. Occidente Félix Bulnes,56,8,0,0,0,0,1,SE04,2025
SE04_28-01-2025.pdf,R.M. Occidente San Juan de Dios,44,5,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,R.M. Suroriente Padre Hurtado,47,4,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,R.M. Oriente Hospital del Tórax,7,0,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,"Santiago, Consultorio Avendaño",5,1,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE04,2025
SE04_28-01-2025.pdf,"Santiago, Consultorio Ariztía",1,1,0,0,0,0,0,SE04,2025
SE03_21-01-2025.pdf,R.M. Sur Exequiel González C.,24,14,0,1,1,0,1,SE03,2025
SE03_21-01-2025.pdf,R.M. Occidente Félix Bulnes,58,11,0,1,0,0,0,SE03,2025
SE03_21-01-2025.pdf,R.M. Occidente San Juan de Dios,58,13,0,0,0,2,3,SE03,2025
SE03_21-01-2025.pdf,R.M. Suroriente Padre Hurtado,47,7,0,3,0,0,2,SE03,2025
SE03_21-01-2025.pdf,R.M. Oriente Hospital del Tórax,5,1,0,0,0,0,0,SE03,2025
SE03_21-01-2025.pdf,R.M. Oriente Hospital Militar,5,2,1,0,1,0,0,SE03,2025
SE03_21-01-2025.pdf,"Santiago, Consultorio Steeger",1,0,0,0,0,0,0,SE03,2025
SE03_21-01-2025.pdf,"Santiago, Consultorio 5",4,1,0,0,0,0,0,SE03,2025
SE03_21-01-2025.pdf,"Santiago, Consultorio Barros Luco",5,1,0,0,0,0,1,SE03,2025
SE03_21-01-2025.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE03,2025
SE25_25-06-2024.pdf,R.M. Sur Exequiel González C.,97,53,34,2,3,1,1,SE25,2024
SE25_25-06-2024.pdf,R.M. Occidente Félix Bulnes,164,89,36,5,3,8,1,SE25,2024
SE25_25-06-2024.pdf,R.M. Occidente San Juan de Dios,135,30,3,1,0,17,1,SE25,2024
SE25_25-06-2024.pdf,R.M. Suroriente Padre Hurtado,169,40,29,4,1,5,0,SE25,2024
SE25_25-06-2024.pdf,R.M. Oriente Hospital del Tórax,16,5,1,0,0,3,0,SE25,2024
SE25_25-06-2024.pdf,R.M. Oriente Hospital Militar,9,0,0,0,0,0,0,SE25,2024
SE25_25-06-2024.pdf,"Santiago, Consultorio Avendaño",5,3,0,0,1,0,0,SE25,2024
SE25_25-06-2024.pdf,"Santiago, Consultorio 5",5,1,0,0,0,0,0,SE25,2024
SE25_25-06-2024.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE25,2024
SE25_25-06-2024.pdf,"Santiago, Consultorio Ariztía",0,0,0,0,0,0,0,SE25,2024
SE25_25-06-2024.pdf,Otros R.M**,6,6,0,0,0,6,0,SE25,2024
SE04_02-02-2021.pdf,R.M. Sur Exequiel González C.,2,0,0,0,0,0,0,SE04,2021
SE04_02-02-2021.pdf,R.M. Occidente Félix Bulnes,8,0,0,0,0,0,0,SE04,2021
SE04_02-02-2021.pdf,R.M. Occidente San Juan de Dios,45,0,0,0,0,0,0,SE04,2021
SE04_02-02-2021.pdf,R.M. Suroriente Padre Hurtado*,0,0,0,0,0,0,0,SE04,2021
SE04_02-02-2021.pdf,R.M. Oriente Hospital del Tórax,20,0,0,0,0,0,0,SE04,2021
SE04_02-02-2021.pdf,R.M. Oriente Hospital Militar,3,0,0,0,0,0,0,SE04,2021
SE18_11-05-2021.pdf,R.M. Sur Exequiel Gonzáles C.,9,0,0,0,0,0,0,SE18,2021
SE18_11-05-2021.pdf,R.M. Occidente Félix Bulnes,23,0,0,0,0,0,0,SE18,2021
SE18_11-05-2021.pdf,R.M. Occidente San Juan de Dios,19,0,0,0,0,0,0,SE18,2021
SE18_11-05-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE18,2021
SE18_11-05-2021.pdf,R.M. Oriente Hospital del Tórax,4,0,0,0,0,0,0,SE18,2021
SE18_11-05-2021.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE18,2021
SE41_17-10-2023.pdf,R.M. Sur Exequiel González C.,28,4,0,0,4,0,0,SE41,2023
SE41_17-10-2023.pdf,R.M. Occidente Félix Bulnes,92,14,0,1,11,0,0,SE41,2023
SE41_17-10-2023.pdf,R.M. Occidente San Juan de Dios,118,16,0,0,3,0,2,SE41,2023
SE41_17-10-2023.pdf,R.M. Suroriente Padre Hurtado,149,8,1,4,3,0,0,SE41,2023
SE41_17-10-2023.pdf,R.M. Oriente Hospital del Tórax,77,25,0,0,4,0,0,SE41,2023
SE41_17-10-2023.pdf,R.M. Oriente Hospital Militar,7,6,0,0,3,0,0,SE41,2023
SE41_17-10-2023.pdf,"Santiago, Consultorio Steeger",3,1,0,0,1,0,0,SE41,2023
SE41_17-10-2023.pdf,"Santiago, Consultorio Avendaño",2,0,0,0,0,0,0,SE41,2023
SE41_17-10-2023.pdf,"Santiago, Consultorio 5",10,3,0,0,2,0,0,SE41,2023
SE41_17-10-2023.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE41,2023
SE41_17-10-2023.pdf,"Santiago, Consultorio Ariztía",2,2,0,1,1,0,0,SE41,2023
SE41_17-10-2023.pdf,Otros R.M**,9,9,0,0,0,4,5,SE41,2023
SE17_04-05-2021.pdf,R.M. Sur Exequiel González C.,8,1,0,1,0,0,0,SE17,2021
SE17_04-05-2021.pdf,R.M. Occidente Félix Bulnes,9,0,0,0,0,0,0,SE17,2021
SE17_04-05-2021.pdf,R.M. Occidente San Juan de Dios,24,0,0,0,0,0,0,SE17,2021
SE17_04-05-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE17,2021
SE17_04-05-2021.pdf,R.M. Oriente Hospital del Tórax,4,0,0,0,0,0,0,SE17,2021
SE17_04-05-2021.pdf,R.M. Oriente Hospital Militar,12,0,0,0,0,0,0,SE17,2021
SE48_03-12-2019.pdf,R.M. Sur Exequiel González C.,2,0,0,0,0,0,0,SE48,2019
SE48_03-12-2019.pdf,R.M. Occidente Félix Bulnes,40,7,0,1,3,0,0,SE48,2019
SE48_03-12-2019.pdf,R.M. Occidente San Juan de Dios,22,3,0,2,1,0,0,SE48,2019
SE48_03-12-2019.pdf,R.M. Suroriente Padre Hurtado,11,0,0,0,0,0,0,SE48,2019
SE48_03-12-2019.pdf,R.M. Oriente Hospital del Tórax,11,0,0,0,0,0,0,SE48,2019
SE48_03-12-2019.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE48,2019
SE48_03-12-2019.pdf,Otros R.M**,4,4,0,0,0,1,3,SE48,2019
SE38_22-09-2020.pdf,R.M. Sur Exequiel González C.,10,0,0,0,0,0,0,SE38,2020
SE38_22-09-2020.pdf,R.M. Occidente Félix Bulnes,10,0,0,0,0,0,0,SE38,2020
SE38_22-09-2020.pdf,R.M. Occidente San Juan de Dios,204,0,0,0,0,0,0,SE38,2020
SE38_22-09-2020.pdf,R.M. Suroriente Padre Hurtado,6,1,0,1,0,0,0,SE38,2020
SE38_22-09-2020.pdf,R.M. Oriente Hospital del Tórax,41,4,0,0,0,0,0,SE38,2020
SE21_01-06-2021.pdf,R.M. Sur Exequiel González C.,19,0,0,0,0,0,0,SE21,2021
SE21_01-06-2021.pdf,R.M. Occidente Félix Bulnes,23,2,2,0,0,0,0,SE21,2021
SE21_01-06-2021.pdf,R.M. Occidente San Juan de Dios,17,0,0,0,0,0,0,SE21,2021
SE21_01-06-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE21,2021
SE21_01-06-2021.pdf,R.M. Oriente Hospital del Tórax,6,0,0,0,0,0,0,SE21,2021
SE21_01-06-2021.pdf,R.M. Oriente Hospital Militar,5,0,0,0,0,0,0,SE21,2021
SE46_17-11-2020.pdf,R.M. Sur Exequiel González C.,10,0,0,0,0,0,0,SE46,2020
SE46_17-11-2020.pdf,R.M. Occidente Félix Bulnes,11,2,0,2,0,0,0,SE46,2020
SE46_17-11-2020.pdf,R.M. Occidente San Juan de Dios,36,1,0,0,1,0,0,SE46,2020
SE46_17-11-2020.pdf,R.M. Suroriente Padre Hurtado,1,0,0,0,0,0,0,SE46,2020
SE46_17-11-2020.pdf,R.M. Oriente Hospital del Tórax,10,1,0,0,0,0,0,SE46,2020
SE46_17-11-2020.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE46,2020
SE25_29-06-2022.pdf,R.M. Sur Exequiel González C.,104,62,57,0,1,1,0,SE25,2022
SE25_29-06-2022.pdf,R.M. Occidente Félix Bulnes,199,137,83,5,7,8,0,SE25,2022
SE25_29-06-2022.pdf,R.M. Occidente San Juan de Dios,98,30,12,0,1,7,0,SE25,2022
SE25_29-06-2022.pdf,R.M. Suroriente Padre Hurtado,170,49,28,1,3,8,0,SE25,2022
SE25_29-06-2022.pdf,R.M. Oriente Hospital del Tórax,27,9,4,0,1,2,0,SE25,2022
SE25_29-06-2022.pdf,R.M. Oriente Hospital Militar,17,10,2,0,0,0,0,SE25,2022
SE25_29-06-2022.pdf,"Santiago, Consultorio Steeger",7,4,1,0,0,0,0,SE25,2022
SE25_29-06-2022.pdf,"Santiago, Consultorio Avendaño",11,8,3,0,2,2,0,SE25,2022
SE25_29-06-2022.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE25,2022
SE25_29-06-2022.pdf,"Santiago, Consultorio Ariztía",4,3,2,0,0,0,0,SE25,2022
SE25_29-06-2022.pdf,Otros R.M**,6,6,0,0,0,6,0,SE25,2022
SE40_12-10-2022.pdf,R.M. Sur Exequiel González C.,27,2,0,0,2,0,0,SE40,2022
SE40_12-10-2022.pdf,R.M. Occidente Félix Bulnes,70,21,1,4,9,5,0,SE40,2022
SE40_12-10-2022.pdf,R.M. Occidente San Juan de Dios,59,11,0,0,3,1,0,SE40,2022
SE40_12-10-2022.pdf,R.M. Suroriente Padre Hurtado,53,4,0,0,1,3,0,SE40,2022
SE40_12-10-2022.pdf,R.M. Oriente Hospital del Tórax,13,3,0,0,1,1,0,SE40,2022
SE40_12-10-2022.pdf,R.M. Oriente Hospital Militar,4,2,0,0,0,0,0,SE40,2022
SE40_12-10-2022.pdf,"Santiago, Consultorio Steeger",4,1,1,0,0,0,0,SE40,2022
SE40_12-10-2022.pdf,"Santiago, Consultorio Avendaño",5,1,0,0,1,0,0,SE40,2022
SE40_12-10-2022.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE40,2022
SE40_12-10-2022.pdf,"Santiago, Consultorio Ariztía",1,1,0,0,1,0,0,SE40,2022
SE40_12-10-2022.pdf,Otros R.M**,6,6,0,0,0,6,0,SE40,2022
SE50_19-12-2023.pdf,R.M. Sur Exequiel González C.,38,0,0,0,0,0,0,SE50,2023
SE50_19-12-2023.pdf,R.M. Occidente Félix Bulnes,69,17,0,5,9,1,0,SE50,2023
SE50_19-12-2023.pdf,R.M. Occidente San Juan de Dios,103,14,0,0,4,1,1,SE50,2023
SE50_19-12-2023.pdf,R.M. Suroriente Padre Hurtado,40,0,0,0,0,0,0,SE50,2023
SE50_19-12-2023.pdf,R.M. Oriente Hospital del Tórax,47,3,0,0,1,1,0,SE50,2023
SE50_19-12-2023.pdf,R.M. Oriente Hospital Militar,6,1,0,0,0,0,0,SE50,2023
SE50_19-12-2023.pdf,"Santiago, Consultorio Steeger",4,2,0,1,0,0,1,SE50,2023
SE50_19-12-2023.pdf,"Santiago, Consultorio Avendaño",3,1,0,0,1,0,0,SE50,2023
SE50_19-12-2023.pdf,"Santiago, Consultorio 5",4,1,0,0,0,1,0,SE50,2023
SE50_19-12-2023.pdf,"Santiago, Consultorio Barros Luco",1,1,0,0,0,1,0,SE50,2023
SE50_19-12-2023.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE50,2023
SE50_19-12-2023.pdf,Otros R.M**,2,2,0,0,0,1,1,SE50,2023
SE48_03-12-2024.pdf,R.M. Sur Exequiel González C.,67,41,0,1,4,0,3,SE48,2024
SE48_03-12-2024.pdf,R.M. Occidente Félix Bulnes,114,49,0,2,5,0,3,SE48,2024
SE48_03-12-2024.pdf,R.M. Occidente San Juan de Dios,83,21,0,0,3,0,5,SE48,2024
SE48_03-12-2024.pdf,R.M. Suroriente Padre Hurtado,50,8,0,1,0,1,0,SE48,2024
SE48_03-12-2024.pdf,R.M. Oriente Hospital del Tórax,10,6,0,0,0,0,0,SE48,2024
SE48_03-12-2024.pdf,R.M. Oriente Hospital Militar,8,4,0,0,0,0,1,SE48,2024
SE48_03-12-2024.pdf,"Santiago, Consultorio Steeger",3,2,0,0,1,0,0,SE48,2024
SE48_03-12-2024.pdf,"Santiago, Consultorio Avendaño",4,3,0,0,0,0,1,SE48,2024
SE48_03-12-2024.pdf,"Santiago, Consultorio 5",12,4,0,0,0,0,0,SE48,2024
SE48_03-12-2024.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE48,2024
SE48_03-12-2024.pdf,"Santiago, Consultorio Ariztía",4,2,0,0,0,0,0,SE48,2024
SE48_03-12-2024.pdf,Otros R.M**,6,6,0,0,0,1,5,SE48,2024
SE25_25-06-2019.pdf,R.M. Sur Exequiel González C.,107,61,52,1,4,4,0,SE25,2019
SE25_25-06-2019.pdf,R.M. Occidente Félix Bulnes,110,64,40,1,8,10,3,SE25,2019
SE25_25-06-2019.pdf,R.M. Occidente San Juan de Dios,238,78,3,2,3,59,11,SE25,2019
SE25_25-06-2019.pdf,R.M. Suroriente Padre Hurtado,78,45,37,3,2,2,0,SE25,2019
SE25_25-06-2019.pdf,R.M. Oriente Hospital del Tórax,64,12,1,2,2,7,0,SE25,2019
SE25_25-06-2019.pdf,R.M. Oriente Hospital Militar,17,6,2,0,1,3,0,SE25,2019
SE25_25-06-2019.pdf,"Santiago, Consultorio Steeger",8,4,0,0,0,3,1,SE25,2019
SE25_25-06-2019.pdf,"Santiago, Consultorio Avendaño",8,3,1,0,0,2,0,SE25,2019
SE25_25-06-2019.pdf,"Santiago, Consultorio 5",4,2,2,0,0,0,0,SE25,2019
SE25_25-06-2019.pdf,"Santiago, Consultorio Barros Luco",8,5,0,0,1,3,1,SE25,2019
SE25_25-06-2019.pdf,"Santiago, Consultorio Ariztía",17,6,0,1,1,3,1,SE25,2019
SE25_25-06-2019.pdf,Otros R.M**,22,22,0,0,0,13,9,SE25,2019
SE06_14-02-2023.pdf,R.M. Sur Exequiel González C.,12,3,0,2,0,0,1,SE06,2023
SE06_14-02-2023.pdf,R.M. Occidente Félix Bulnes,35,5,0,5,0,0,0,SE06,2023
SE06_14-02-2023.pdf,R.M. Occidente San Juan de Dios,47,8,0,2,0,0,2,SE06,2023
SE06_14-02-2023.pdf,R.M. Suroriente Padre Hurtado,72,14,0,13,0,0,1,SE06,2023
SE06_14-02-2023.pdf,R.M. Oriente Hospital del Tórax,13,3,0,1,2,0,0,SE06,2023
SE06_14-02-2023.pdf,"Santiago, Consultorio Steeger",1,1,0,0,0,0,1,SE06,2023
SE06_14-02-2023.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE06,2023
SE06_14-02-2023.pdf,"Santiago, Consultorio Ariztía",1,1,0,1,0,0,0,SE06,2023
SE06_14-02-2023.pdf,Otros R.M**,2,2,0,0,0,0,2,SE06,2023
SE47_29-11-2022.pdf,R.M. Sur Exequiel González C.,24,2,0,1,1,0,0,SE47,2022
SE47_29-11-2022.pdf,R.M. Occidente Félix Bulnes,78,7,0,0,3,4,0,SE47,2022
SE47_29-11-2022.pdf,R.M. Occidente San Juan de Dios,47,15,0,0,2,8,0,SE47,2022
SE47_29-11-2022.pdf,R.M. Suroriente Padre Hurtado,84,9,0,1,0,8,0,SE47,2022
SE47_29-11-2022.pdf,R.M. Oriente Hospital del Tórax,30,6,0,0,3,2,1,SE47,2022
SE47_29-11-2022.pdf,R.M. Oriente Hospital Militar,15,8,1,0,2,1,0,SE47,2022
SE47_29-11-2022.pdf,"Santiago, Consultorio Steeger",7,4,0,2,1,1,0,SE47,2022
SE47_29-11-2022.pdf,"Santiago, Consultorio Avendaño",2,1,0,0,0,1,0,SE47,2022
SE47_29-11-2022.pdf,"Santiago, Consultorio 5",2,0,0,0,0,0,0,SE47,2022
SE47_29-11-2022.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE47,2022
SE47_29-11-2022.pdf,"Santiago, Consultorio Ariztía",6,2,0,1,0,0,0,SE47,2022
SE47_29-11-2022.pdf,Otros R.M**,8,8,0,0,0,8,0,SE47,2022
SE35_03-09-2024.pdf,R.M. Sur Exequiel González C.,100,48,14,4,10,0,0,SE35,2024
SE35_03-09-2024.pdf,R.M. Occidente Félix Bulnes,146,82,20,4,3,0,3,SE35,2024
SE35_03-09-2024.pdf,R.M. Occidente San Juan de Dios,123,35,8,0,1,1,0,SE35,2024
SE35_03-09-2024.pdf,R.M. Suroriente Padre Hurtado,175,30,9,3,2,1,0,SE35,2024
SE35_03-09-2024.pdf,R.M. Oriente Hospital del Tórax,19,7,1,0,0,0,0,SE35,2024
SE35_03-09-2024.pdf,R.M. Oriente Hospital Militar,5,0,0,0,0,0,0,SE35,2024
SE35_03-09-2024.pdf,"Santiago, Consultorio Steeger",3,3,2,0,0,0,0,SE35,2024
SE35_03-09-2024.pdf,"Santiago, Consultorio Avendaño",8,5,0,0,0,0,0,SE35,2024
SE35_03-09-2024.pdf,"Santiago, Consultorio 5",9,3,0,0,0,0,1,SE35,2024
SE35_03-09-2024.pdf,"Santiago, Consultorio Barros Luco",6,2,0,0,0,0,1,SE35,2024
SE35_03-09-2024.pdf,"Santiago, Consultorio Ariztía",7,4,0,0,1,0,0,SE35,2024
SE35_03-09-2024.pdf,Otros R.M**,1,1,0,0,0,0,1,SE35,2024
SE16_26-04-2022.pdf,R.M. Sur Exequiel González C.,23,1,0,1,0,0,0,SE16,2022
SE16_26-04-2022.pdf,R.M. Occidente Félix Bulnes,39,10,3,3,4,0,0,SE16,2022
SE16_26-04-2022.pdf,R.M. Occidente San Juan de Dios,33,1,0,1,0,0,0,SE16,2022
SE16_26-04-2022.pdf,R.M. Suroriente Padre Hurtado,94,3,2,1,0,0,0,SE16,2022
SE16_26-04-2022.pdf,R.M. Oriente Hospital del Tórax,4,0,0,0,0,0,0,SE16,2022
SE16_26-04-2022.pdf,R.M. Oriente Hospital Militar,9,2,1,0,0,0,0,SE16,2022
SE16_26-04-2022.pdf,"Santiago, Consultorio Steeger",1,0,0,0,0,0,0,SE16,2022
SE16_26-04-2022.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE16,2022
SE16_26-04-2022.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE16,2022
SE16_26-04-2022.pdf,Otros R.M**,6,6,0,0,0,6,0,SE16,2022
SE29_26-07-2022.pdf,R.M. Sur Exequiel González C.,29,14,11,0,1,1,0,SE29,2022
SE29_26-07-2022.pdf,R.M. Occidente Félix Bulnes,83,45,18,3,4,3,0,SE29,2022
SE29_26-07-2022.pdf,R.M. Occidente San Juan de Dios,88,27,8,1,4,5,0,SE29,2022
SE29_26-07-2022.pdf,R.M. Suroriente Padre Hurtado,130,23,9,0,1,9,0,SE29,2022
SE29_26-07-2022.pdf,R.M. Oriente Hospital del Tórax,26,9,1,0,0,5,0,SE29,2022
SE29_26-07-2022.pdf,R.M. Oriente Hospital Militar,15,7,3,0,0,0,0,SE29,2022
SE29_26-07-2022.pdf,"Santiago, Consultorio Steeger",4,3,2,0,1,0,0,SE29,2022
SE29_26-07-2022.pdf,"Santiago, Consultorio Avendaño",6,3,0,0,0,3,0,SE29,2022
SE29_26-07-2022.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE29,2022
SE29_26-07-2022.pdf,"Santiago, Consultorio Barros Luco",5,1,1,0,0,0,0,SE29,2022
SE29_26-07-2022.pdf,"Santiago, Consultorio Ariztía",11,9,1,2,0,5,0,SE29,2022
SE29_26-07-2022.pdf,Otros R.M**,7,7,0,0,0,7,0,SE29,2022
SE34_31-08-2021.pdf,R.M. Sur Exequiel González C.,38,19,19,0,0,0,0,SE34,2021
SE34_31-08-2021.pdf,R.M. Occidente Félix Bulnes,53,33,31,1,1,0,0,SE34,2021
SE34_31-08-2021.pdf,R.M. Occidente San Juan de Dios,32,8,5,1,2,0,0,SE34,2021
SE34_31-08-2021.pdf,R.M. Suroriente Padre Hurtado,28,13,13,0,0,0,0,SE34,2021
SE34_31-08-2021.pdf,R.M. Oriente Hospital del Tórax,2,1,1,0,0,0,0,SE34,2021
SE34_31-08-2021.pdf,R.M. Oriente Hospital Militar,9,0,0,0,0,0,0,SE34,2021
SE34_31-08-2021.pdf,"Santiago, Consultorio 5",2,0,0,0,0,0,0,SE34,2021
SE52_04-01-2022.pdf,R.M. Sur Exequiel González C.,14,1,0,0,0,1,0,SE52,2022
SE52_04-01-2022.pdf,R.M. Occidente Félix Bulnes,27,5,0,1,1,3,0,SE52,2022
SE52_04-01-2022.pdf,R.M. Occidente San Juan de Dios,25,7,0,0,2,5,0,SE52,2022
SE52_04-01-2022.pdf,R.M. Suroriente Padre Hurtado,17,4,0,0,0,4,0,SE52,2022
SE52_04-01-2022.pdf,R.M. Oriente Hospital del Tórax,4,0,0,0,0,0,0,SE52,2022
SE52_04-01-2022.pdf,R.M. Oriente Hospital Militar,4,0,0,0,0,0,0,SE52,2022
SE52_04-01-2022.pdf,"Santiago, Consultorio Avendaño",1,0,0,0,0,0,0,SE52,2022
SE52_04-01-2022.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE52,2022
SE52_04-01-2022.pdf,Otros R.M**,8,8,0,0,0,8,0,SE52,2022
SE07_18-02-2025.pdf,R.M. Sur Exequiel González C.,19,9,0,0,0,0,1,SE07,2025
SE07_18-02-2025.pdf,R.M. Occidente Félix Bulnes,57,15,0,1,1,0,0,SE07,2025
SE07_18-02-2025.pdf,R.M. Occidente San Juan de Dios,52,8,0,0,0,0,0,SE07,2025
SE07_18-02-2025.pdf,R.M. Suroriente Padre Hurtado,60,5,0,0,0,0,1,SE07,2025
SE07_18-02-2025.pdf,R.M. Oriente Hospital del Tórax,2,0,0,0,0,0,0,SE07,2025
SE07_18-02-2025.pdf,R.M. Oriente Hospital Militar,5,3,0,0,0,0,0,SE07,2025
SE07_18-02-2025.pdf,"Santiago, Consultorio Avendaño",3,2,0,0,0,0,0,SE07,2025
SE07_18-02-2025.pdf,"Santiago, Consultorio 5",6,2,0,0,0,0,1,SE07,2025
SE07_18-02-2025.pdf,"Santiago, Consultorio Barros Luco",2,0,0,0,0,0,0,SE07,2025
SE07_18-02-2025.pdf,Otros R.M**,1,1,0,0,0,1,0,SE07,2025
SE04_28-01-2020.pdf,R.M. Sur Exequiel González C.,13,0,0,0,0,0,0,SE04,2020
SE04_28-01-2020.pdf,R.M. Occidente Félix Bulnes,25,2,0,1,1,0,0,SE04,2020
SE04_28-01-2020.pdf,R.M. Occidente San Juan de Dios*,0,0,0,0,0,0,0,SE04,2020
SE04_28-01-2020.pdf,R.M. Suroriente Padre Hurtado,8,0,0,0,0,0,0,SE04,2020
SE04_28-01-2020.pdf,R.M. Oriente Hospital del Tórax,15,0,0,0,0,0,0,SE04,2020
SE04_28-01-2020.pdf,Otros R.M**,4,4,0,0,0,2,2,SE04,2020
